timestamp,tweet_text,username,followers_count 
2020-06-02 13:01:16,b'@ShatruganSinha @narendramodi @PMOIndia @MoHFW_INDIA @INCIndia @YashwantSinha @PawarSpeaks @prithvrj @OfficeofUT @MamtaOfficial @ShashiTharoor @ArvindKejriwal @msisodia @SanjayAzadSIn Bjp work for only private partys !!! Not for common people... thy kill employment and psu\xe2\x80\x99s pathetic',b'ksk06418394',1
2020-06-02 13:00:26,b'@sreenu926 @PMOIndia @narendramodi_in @BJP4India @BJP4Delhi @BJP4Karnataka @BJP4Nagaland @AmitShah @myogiadityanath We are nothing to do with West indies and Red indins. It is Sick RSS BJP Philosophy',b'KshitijLandge',27
2020-06-02 12:57:18,b'@ShatruganSinha @narendramodi @PMOIndia @MoHFW_INDIA @INCIndia @YashwantSinha @PawarSpeaks @prithvrj @OfficeofUT @MamtaOfficial @ShashiTharoor @ArvindKejriwal @msisodia @SanjayAzadSIn Blessing in bjp = rs 100 crore token..  Join BJP and become Raja Harish Chandra.',b'TAHMEEDKHAN17',164
2020-06-02 12:55:50,b'@DSinghBJP @JPNadda @BJP4CGState @BJP4Delhi @dprakashbjp @MundaArjun @BJP4India @BJP4Jharkhand @Anant_Ojha_BJP @yourBabulal @dasraghubar @narendramodi @AmitShah @ArunSinghbjp @pnsinghdhanbad Congratulations',b'vikashmandal_IN',522
2020-06-02 12:52:57,b'@TheShubhamVani  Sahi bole aap. Humble request to @AmitShah sir and @JPNadda  sir and @narendramodi sir to watch on this. @BJP4India  #BJP #1YearOfModi2 https://t.co/2nJsbMnIE9',b'Akhilesh_15',88
2020-06-02 12:50:39,b'@bjp_muniswamy @narendramodi @nrkbjp Not only achievements you should follow modiji social distance also...!',b'dr_anjireddy',55
2020-06-02 12:50:10,b'@narendramodi We people of AP still waiting for Special category status.we have trust in BJP and its government to fulfill their promise. Please take decision towards SCS to AP.',b'ak_p53',34
2020-06-02 12:47:08,"b""@RajeevCharak @narendramodi Hope BJP'S Sub Ka Saath Sub Ka Vikas will be followed in Jammu and Kashmir as well by providing the permanent employees the justice by revoking SRO202.  #RevokeSRO202""",b'Munu26998242',5
2020-06-02 12:44:51,"b'@srivatsayb @narendramodi Looks like the ""Rules"" are not applicable for Bjp leaders.'",b'DanyaalT17',175
2020-06-02 12:42:25,b'Sanitization at #Khanpur Village #Ward81S #SDMC #Delhi #BJP #India #WHO  #IndiaFightsCoronavirus #CoronaWarriorsIndia #coronavirus #Covid_19india @narendramodi @AmitShah @JPNadda @drharshvardhan @blsanthosh @adeshguptabjp @rameshbidhuri @ShyamSJaju @tarunchughbjp @siddharthanbjp https://t.co/o1rZHkgLKG',b'SureshKrBJP',173
2020-06-02 12:41:24,"b'@narendramodi Manu sharma is coming out from jail, may get BJP president delhi post  I am confused whom he murdered? Jessica lal  or LAW?'",b'ZYLxfkQ1TJZ2MD5',19
2020-06-02 12:41:00,b'Shame on you BJP... You promote MK who tweeted against India... Shame on... Jxkers  @narendramodi @AmitShah @amitmalviya @BJP4India https://t.co/P5eojuGJxx',b'wittycatty',1604
2020-06-02 12:40:56,b'@narendramodi Look at your Health Minister of Karnataka! Violating all social distancing norms and displaying vulgar power! Wasted fruits and flowers ! A disgrace to you and all of us! But i am sure no action will be taken on him as power there is more important for BJP! @Sswami39',b'MVegulaparanan',3
2020-06-02 12:40:39,b'@bhatia_niraj23 @BJP4India @rsprasad @narendramodi @RSSorg @AmitShah That is what they are trained for in BJP to just become shameless n ignore their past. But what about technology it keeps records of decades who said what n when . Nobody can runaway from these facts n expose .',b'scorpian6912',71
2020-06-02 12:40:02,"b""@naukarshah @narendramodi Where is LadakhMP from BJP who has given big lecture in parliament. Now he's silent on this misadventures by your friendly neighbors. No BJPMP coming forward to speak against it too""",b'FAROOK03',224
2020-06-02 12:39:26,b'@timesofindia @narendramodi @Naveen_Odisha Survey taken in bjp office &amp; TimesNow office..',b'changesociety20',696
2020-06-02 12:35:01,b'@adeshguptabjp @ArvindKejriwal @BJP4Delhi @ManojTiwariMP @ShyamSJaju @blsanthosh @siddharthanbjp @KapilMishra_IND @praveenskapoor @HarishKhuranna @hdmalhotra @Virend_Sachdeva @TajinderBagga @NarenderChawla1 @JPBhaiBJP Many Congratulations @adeshguptabjp now we will definitely vote in the favour of BJP. Thank you BJP for this @BJP4Delhi @JPNadda @AmitShah @narendramodi  #AdeshKumarGupta',b'Sagagneja',16
2020-06-02 12:33:43,b'Why there is no action till now....are we patronising such acts by samajwadi gundo @myogioffice @myogiadityanath @HMOIndia @BJP4India @PMOIndia @narendramodi  Are we voting BJP for this https://t.co/Yf7hYef87r',b'DailyFresh85',696
2020-06-02 12:31:57,b'@vishalsingh_BJP @RSSorg @DrMohanBhagwat @narendramodi @KrpandeyKumar @PawanRss @007Ranjeet @rajnathsingh @RajKSinghIndia @SantoshRanjan_ @sambitswaraj What a suitable name for the current crisis',b'AswinMadhu07',42
2020-06-02 12:30:43,"b""@srivatsayb @narendramodi This is show's how bjp leaders personality \xf0\x9f\xa4\xac""",b'devdileepkumar',27
2020-06-02 12:29:51,b'We salute this family :-each and every corner to remotest areas of the country where u did exemplary sewa in corona crisis .inspiring India n politicians @LogicalIndians @satpalmaharaj @BJP4India  @TheQuint @SinghMohena @PMOIndia @bjp_ @COVIDNewsByMIB  @narendramodi @ManavDharam https://t.co/H9jDW0cRnv',b'DrGagankapoor2',8
2020-06-02 12:29:37,b'@ShyamSJaju @adeshguptabjp @BJP4Delhi @JPNadda @AmitShah @narendramodi @BJP4India @BJP4UK My heartiest congratulations to @adeshguptabjp for becoming president Delhi state BJP. May God bless you. Regards  B.D Jha  Advocate  Supreme Court  Leader  Bhartiya Janta Party',b'barhmdevjha',139
2020-06-02 12:28:47,b'@abdullah_0mar Wow. good news.. Manoj Tiwari is worst singer and leader too.. BJP will never win Delhi under his leadership. Banda cricket khel raha he bolo.. usse jyada kaam to @TajinderBagga  kare rahe he @BJP4India @AmitShah @narendramodi @M_Lekhi',b'iishivii',109
2020-06-02 12:27:31,b'@narendramodi Our State is free from BJP sir our CM is always wondering about his state and the people of state we have unity Hindu Muslim brother hood...',b'realindianhyd',5
2020-06-02 12:27:20,b'@BjpTeenaSharma @adeshguptabjp @JPNadda @AmitShah @narendramodi @BJP4Delhi @BJP4India Good decision by making him BJP head of Delhi',b'_Varun_Raj_',133
2020-06-02 12:27:13,b'@bjp_muniswamy @narendramodi @nrkbjp Great \xf0\x9f\x91\x8d anna',b'thenbuzzme',98
2020-06-02 12:26:47,b'@srivatsayb @narendramodi Just Watch This video BJP Anchors \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc  @ANI @smitaprakash @DChaurasia2312 @AMISHDEVGAN @anjanaomkashyap @RajatSharmaLive @sudhirchaudhary',b'Shaik44707956',477
2020-06-02 12:26:11,b'@realpushpendra0 @narendramodi @AmitShah It is unfortunate that you make such remarks publically.   I think you are not part of any think tank of BJP.  Please resist yourself for making remarks against any BJP leader unless you have some hidden agenda.',b'LDMago2',5745
2020-06-02 12:22:58,b'Happiest person right now ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82  #ManojTiwari #BJP #NarendraModi  #delhibjp https://t.co/tC6bRn8rf4',b'Shahabaz_05',50
2020-06-02 12:21:48,b'@BjpTeenaSharma @adeshguptabjp @JPNadda @AmitShah @narendramodi @BJP4Delhi @BJP4India Delhi BJP  will gain momentum under his leadership.',b'iHarishR',1518
2020-06-02 12:21:20,b'PM .@narendramodi wishes Armenian counterpart #NikolPashinyan &amp; his family a speedy recovery from #COVID\xe3\x83\xbc19. https://t.co/Gj3Pd7Anpv',b'vishalsingh_BJP',577
2020-06-02 12:21:07,"b""@nishant04483883 @narendramodi You are much bigger fool he is our prime minister (PM of India) have some respect in your words I'm not against you or with BJP but I respect our prime minister""",b'60774bd083c840c',3
2020-06-02 12:20:12,b'Had a press conference at BJP party office located in Kolar and explained about the achievement of  @narendramodi ji led central government during the first year of 2nd tenure to press personnel of Kolar. BJP state general secretary @nrkbjp and local leaders were present https://t.co/Jbu5568xlo',b'bjp_muniswamy',845
2020-06-02 12:19:05,b'Happiest person right now ! \xf0\x9f\x98\x82\xf0\x9f\x98\x82  #ManojTiwari #BJP #NarendraModi  #delhibjp https://t.co/zlAlMhtCbB',b'gyaani_insaan',24
2020-06-02 12:18:50,b'@RituRathaur @AmitShah @narendramodi @BJP4India @rsprasad Big failure &amp; let down by BJP to bring strong laws for love/rape jihad &amp; conversions.  Only lip service.  BJP is worse than Congress now in M appeasement.',b'URRao10',699
2020-06-02 12:18:08,b'You are truly outstanding.We know you are in heart of 22 Crore Bhojpuri people and your period of 3.6 Year is Golden period of Delhi BJP as president.We salute you for your nobleness and quality to connect people.@ManojTiwariMP @narendramodi @AmitShah @JPNadda @BJP4Delhi https://t.co/sZhp1JIvE8',b'drjbtiwari',1026
2020-06-02 12:17:51,b'Appreciate the BJP president decision to remove Manoj Tiwari from Delhi .\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f@narendramodi @JPNadda',b'ANILSON91212065',5
2020-06-02 12:17:27,"b'@keyakahe @DrSukantaMajum1 @narendramodi @JPNadda @DilipGhoshBJP @subratowb @Amitava_BJP @KishorBarmanBJP Truth prevails....  Pathetic condition in West Bengal, a ""cursed state"". Needs to get rid of the present dispensation at the earliest.'",b'ibharathindu',205
2020-06-02 12:15:48,b'@PoonambenMaadam @narendramodi @JPNadda @AmitShah @OmMathur_bjp @byadavbjp @vijayrupanibjp @Nitinbhai_Patel @jitu_vaghani @BJP4India @BJP4Gujarat Good',b'KalubhaiDer',26
2020-06-02 12:15:44,b'@blsanthosh @narendramodi Huge kick backs to bjp rss stooges to fill e forms and online applications !!! Stop this sham to prevent painful killing cancers karma',b'banuprakashas',1272
2020-06-02 12:15:37,"b'I truly aspire that under @adeshguptabjp ji, the state unit of BJP is refurbished/reinforced with +ve objective n teamwork 2 take on any challenge in carrying forward the baton successfully in Delhi! @narendramodi @AmitShah @JPNadda @amitmalviya @paritosh2608 @SharmaKhemchand https://t.co/H2fp1QoeQh'",b'Service2nation',813
2020-06-02 12:14:41,"b'.@narendramodi government trusts and supports honest taxpayers when they are in stress.  Vivad se Vishwas Bill, 2020, is a shining example. #EaseOfLiving4All https://t.co/pCsMtDH77A'",b'vishalsingh_BJP',577
2020-06-02 12:13:55,"b'National Infrastructure Pipeline is a dream of Prime Minister .@NarendraModi, summed up best in its goal \xe2\x80\x93 facilitating growth while facilitating #EaseOfLiving4All. https://t.co/myAkddIDos'",b'vishalsingh_BJP',577
2020-06-02 12:13:36,b'@swatantrabjp @narendramodi @JPNadda @AmitShah @BJP4India @BJP4UP Jay bjp vijay bjp',b'Shashan97636764',0
2020-06-02 12:13:26,"b'@sme1965 @Omkar_Raii @RenukaJain6 @DrKumarVishwas @nitin_gadkari @PiyushGoyal @KapilMishra_IND @nsitharaman @TajinderBagga @friendsofrss @CNBC_Awaaz @NeerajCNBC @ShereenBhan @JhunJhunwala_R @ET_RISE @minmsme @iamsmeofindia @chamber_indian @Swamy39 @narendramodi @drsangitareddy @AmitShah @smritiirani @samarjeet_n @ficci_india @FollowCII @NileshShah68 @JPNadda @sanjeevsanyal @priyankac19 @dekhane_mukul @madhukishwar @gssjodhpur @khannavns @M_Lekhi @w_karve @ThaakorPathak1 @DrRPNishank @OmMathur_bjp @imbhandarkar @smitaprakash @aditi_tyagi @Iyervval @BW @WPP @ajaydevgn @DKShivakumar @DrSJaishankar @ARanganathan72 @PwCUS Even then if one is adventurous OR, they can take calculated risks, then they shud better go for Pvt fund managers or people of their own choice thru a time bound, regd Court/Notary agreement to give them mutually agreed returns &amp; ensure safety of their Capital too. Many do it. https://t.co/dY5WtWRcVc'",b'TruthYOuRstRuLy',270
2020-06-02 12:13:05,b'PM .@narendramodi addresses 125th year celebrations of CII via VC https://t.co/rKjPQiLQDD',b'vishalsingh_BJP',577
2020-06-02 12:12:43,"b""There are five key elements to make India great.   Intent Inclusion Investment Infrastructure Innovation  The decisions we've recently taken have a reflection of all five elements.   We've made all sectors future-ready: PM .@narendramodi https://t.co/RVhQodwkKS""",b'vishalsingh_BJP',577
2020-06-02 12:11:33,b'Indian industries today have a clear path of self-reliant India. It means that we will get stronger and impress the world.   Self-reliant India will be integrated with the world economy while also being supportive: PM .@narendramodi https://t.co/Tlei8KXLv6',b'vishalsingh_BJP',577
2020-06-02 12:11:15,b'Congratulations @adeshguptabjp ji on being appointed as BJP Delhi Chief. Hope you revive entire unit and save Delhi from Yugpurush and his politics. @BJP4Delhi @narendramodi #BJP #DELHI #BJP',b'dpaknet',962
2020-06-02 12:10:14,b'@srivatsayb @narendramodi The sad truth is that BJP is above law!',b'HinduhuChuNahi',596
2020-06-02 12:08:14,b'@SupriyaShrinate @ashwani_mahajan Remember @RubikaLiyaquat  had wear BJP sun Glass she will not hear anything against @BJP4India @narendramodi   @panavi',b'Sanjay01858419',8
2020-06-02 12:06:34,"b'@VISHNUY64613931 @janardanmis @narendramodi @AmitShah @KapilMishra_IND Sushil modi and prakash javdekar both are uneffective,  always enter thr back door  bcs people not giving vote to them. Lalu is in jail, BJP  lost opportunity to develope own party. So  sushil modi  pakya javdekar  hatao'",b'rdeepak1416',117
2020-06-02 12:02:12,"b'@Mahende67015515 @narendramodi I think u should be join BJP because you can make good leader better than Narendra modi, because ur thinking is very high, but ur late bro'",b'Kaushar14875800',3
2020-06-02 12:02:03,"b'@sme1965 @Omkar_Raii @RenukaJain6 @DrKumarVishwas @nitin_gadkari @PiyushGoyal @KapilMishra_IND @nsitharaman @TajinderBagga @friendsofrss @CNBC_Awaaz @NeerajCNBC @ShereenBhan @JhunJhunwala_R @ET_RISE @minmsme @iamsmeofindia @chamber_indian @Swamy39 @narendramodi @drsangitareddy @AmitShah @smritiirani @samarjeet_n @ficci_india @FollowCII @NileshShah68 @JPNadda @sanjeevsanyal @priyankac19 @dekhane_mukul @madhukishwar @gssjodhpur @khannavns @M_Lekhi @w_karve @ThaakorPathak1 @DrRPNishank @OmMathur_bjp @imbhandarkar @smitaprakash @aditi_tyagi @Iyervval @BW @WPP @ajaydevgn @DKShivakumar @DrSJaishankar @ARanganathan72 @PwCUS Even if One is a novice &amp; doesnt know too many things, doing it all by himself/herself wud make them atleast learn these things slowly. Why depend on such jerk MF managers, who hv no clarity in uncertain times. #FinancialLiteracy is a must to take call of #AtmaNirbharta forward. https://t.co/6R6yFhtaVZ'",b'TruthYOuRstRuLy',270
2020-06-02 12:01:58,"b""@vijaybnimbalkar @TheDadhiwala @narendramodi @vijaybnimbalkar please develop a habit of reading not the whatsapp forwards. Check each comments of the post and also check the initial tweet and source tweet too. Please be silent when you realise where you went wrong. True indians those who don't vote bjp forgive very fast""",b'AalimaAhemed',676
2020-06-02 12:01:42,"b'Former TN BJP Chief Lakshmanan passes away, PM, leaders condole #tamilnadu #KNLakshmanan #BJP @narendramodi @BJP4India  https://t.co/hiQeqyhzIz'",b'pennewstweet',2911
2020-06-02 12:01:35,"b""@VoiceOfAxom @narendramodi Credit goes to Modiji alone here for outstanding leadership in solving this complicated problem in Assam.  State BJP led by Sarba da in 2013, December supported the Assam bandh called by AASU to oppose land border agreement bill. Undue credit shouldn't be given !!""",b'ajitabh_baruah',1247
2020-06-02 12:00:03,b'@srivatsayb @narendramodi Corona doesn\xe2\x80\x99t touch BJP and it\xe2\x80\x99s supporters I guess..',b'ali_16623',7
2020-06-02 11:57:53,b'Thank you @JPNadda @BJP4India @narendramodi @AmitShah for replacing Manoj Tiwari and congratulations to @adeshguptabjp for achieving this responsible position. Bjp should have done it before Delhi election. Hope @adeshguptabjp will take Delhi bjp to a new height.',b'C1593Shivam',16
2020-06-02 11:57:38,"b'From the interchangeability of PAN &amp; .@UIDAI for filing IT returns to simplified GST, the .@narendramodi government has made lives easier for taxpayers. #EaseOfLiving4All https://t.co/DOFXR22WiX'",b'vishalsingh_BJP',577
2020-06-02 11:56:22,"b""Indian Prime Minister #NarendraModi joins China's Weibo https://t.co/uZ069hG2Pl  #BoycottChineseApp #BJP""",b'isabik64',161
2020-06-02 11:54:42,"b'@sme1965 @Omkar_Raii @RenukaJain6 @DrKumarVishwas @nitin_gadkari @PiyushGoyal @KapilMishra_IND @nsitharaman @TajinderBagga @friendsofrss @CNBC_Awaaz @NeerajCNBC @ShereenBhan @JhunJhunwala_R @ET_RISE @minmsme @iamsmeofindia @chamber_indian @Swamy39 @narendramodi @drsangitareddy @AmitShah @smritiirani @samarjeet_n @ficci_india @FollowCII @NileshShah68 @JPNadda @sanjeevsanyal @priyankac19 @dekhane_mukul @madhukishwar @gssjodhpur @khannavns @M_Lekhi @w_karve @ThaakorPathak1 @DrRPNishank @OmMathur_bjp @imbhandarkar @smitaprakash @aditi_tyagi @Iyervval @BW @WPP @ajaydevgn @DKShivakumar @DrSJaishankar @ARanganathan72 @PwCUS If Ur money anyhow is meant 2b looted only, thru indirect participation, in stock markets only  But U still want a pie out of it, then why keep D money with Dogs only. Invest in shares thru direct route only. Gains wud be certain &amp; so wud be loss. No MF manager wud play around. https://t.co/ZJYLemrben'",b'TruthYOuRstRuLy',270
2020-06-02 11:53:04,"b'@vijaybnimbalkar @TheDadhiwala @narendramodi I my college days bjp ruled state, majority students of majority in hostle  practiced untouchability and were Islamophobes. I never minded that too, grew up seeing all this.  While my forefather survived 1857, 1947, 1993, 2002 I witnessed was saved by a sardar ji.'",b'AalimaAhemed',676
2020-06-02 11:52:00,"b'@narendramodi  Sir We are an independent team working for the +VE change in India.  For the upcoming Rajyasabha seats, we think @Tej_AnanthKumar &amp; AH Vishwanath (a key leader helped to form Govt.) are the best candidates from BJP/Karnataka  @AmitShah @JPNadda @BSYBJP @nalinkateel https://t.co/ZY0XU7vB1O'",b'PrahladKH1',415
2020-06-02 11:50:41,"b""Karnataka's Health Minister  @sriramulubjp held a massive procession today  This is the man who is supposed to be leading the fight against COVID in the state. Where is social distancing?   @narendramodi One rule for citizens, another for BJP leaders? https://t.co/AlsmUndcIu""",b'Khizarjunaidi',1133
2020-06-02 11:49:27,"b'@BJP4India @PiyushGoyal @narendramodi @nsitharaman @ianuragthakur HOW CAN I ?? top 10 city vadodara i live and we dont have electricity often,, this week three timea week... i m a active memeber of BJP..PLEASE help many of us who is sufferning this proble,,before  \xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x85\xe0\xa4\xad\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa4\xae\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\x86\xe0\xa4\xa4'",b'amitlove62',32
2020-06-02 11:49:06,"b'.@ManojTiwariMP bio says... Actor Singer Music Director,TV Presenter..and then Politician,it shows being  Delhi BJP President &amp; MP was  last priority  Due to which BJP Lost Delhi Elections... Best Wishes for your next endeavours...@narendramodi https://t.co/XHRBnnv3V9'",b'munish_bagga',275
2020-06-02 11:48:30,b'@vijaybnimbalkar @TheDadhiwala @narendramodi Every Thursday havan was organised during prayer assembly and students whose bday fall on that day or week were made to perform havan irrespective of their faith. I never felt offended though none of my frnds did too we are fas Secular than you UCs and bjp voters',b'AalimaAhemed',676
2020-06-02 11:47:24,"b""Karnataka's Health Minister B Sriramulu held a massive procession today  This is the man who is supposed to be leading the fight against COVID in the state. Where is social distancing?   @narendramodi One rule for citizens, another for BJP leaders?  https://t.co/pSeXYdIC72""",b'SadureShivkumar',966
2020-06-02 11:46:47,b'When the real question about national security comes @narendramodi choose to remain silent and decides not to speak over PLA in Ladakh.  The real military might that we need to worry about is China not Pakistan. But BJP is obsessed with Pakistan #LadakhBorder #IndoChinaBorder',b'adityathakur_',44
2020-06-02 11:43:31,"b""@nsitharaman @narendramodi 1. Yes we will definitely get our growth back-After a bit of struggle decoded as we=#BJP &amp; #Sang 2. I have faith in India's capabilities crisis management systems talent technology innovation intellect farmers MSMEs and entrepreneurs But you and your #Hindutva will decimate all""",b'madhuppriyan',1
2020-06-02 11:41:51,b'@abbas_nighat @narendramodi @AmitShah @JPNadda @blsanthosh @siddharthanbjp @ShyamSJaju @naqvimukhtar @Mohsinrazabjpup \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x99\x8f BJP is lucky to have you.',b'akytheking',1528
2020-06-02 11:40:21,b'Here are the Top News Stories about the Prime Minister @narendramodi &amp; @mygovindia for 2nd June 2020. @PMOIndia. #BJP #NAMO https://t.co/jYPCmFJKew via NaMo App',b'MusfiqurDr',209
2020-06-02 11:39:28,b'@BJP4Karnataka @narendramodi 100 fastest failed decision of the most illiterate PM India has ever seen.  Well a moronic party like BJP surely deserves this maha feku \xf0\x9f\xa9\xb3',b'indiashining10',98
2020-06-02 11:39:22,b'@knr4development @narendramodi I was eageraly waited to get my vote identify &amp; cast My Vote BJD but while I got my identity I was cast my Vote to YOU means BJP ...was never thought will Vote expect bjd ..but was did all bcoz for u @knr4development sir. Was got known love u sir ji',b'KrushnaPanda15',20
2020-06-02 11:39:13,"b'@sme1965 @Omkar_Raii @RenukaJain6 @DrKumarVishwas @nitin_gadkari @PiyushGoyal @KapilMishra_IND @nsitharaman @TajinderBagga @friendsofrss @CNBC_Awaaz @NeerajCNBC @ShereenBhan @JhunJhunwala_R @ET_RISE @minmsme @iamsmeofindia @chamber_indian @Swamy39 @narendramodi @drsangitareddy @AmitShah @smritiirani @samarjeet_n @ficci_india @FollowCII @NileshShah68 @JPNadda @sanjeevsanyal @priyankac19 @dekhane_mukul @madhukishwar @gssjodhpur @khannavns @M_Lekhi @w_karve @ThaakorPathak1 @DrRPNishank @OmMathur_bjp @imbhandarkar @smitaprakash @aditi_tyagi @Iyervval @BW @WPP @ajaydevgn @DKShivakumar @DrSJaishankar @ARanganathan72 Bigger HAWKS actually LOOT all d money in MFs schemes Bcz gains in D units of purely dependent on rallies of #FinancialMarkets, whether debt oriented, equity oriented or hybrid set of schemes. They r out of the realm of derivatives segment. MFs r softer version of Dacoity @PwCUS https://t.co/Pe22aqUldA'",b'TruthYOuRstRuLy',270
2020-06-02 11:38:19,b'@Anjani09080135 @ajay43 @srivatsayb @narendramodi Correction... People of bjp deserve this bcoz they are the one did it everytime',b'AehteshamZ',241
2020-06-02 11:38:06,"b'@srivatsayb @narendramodi The biggest problem is @BSYBJP, if only he would stand his ground he would never have to depend on BJP and andh bhakts to stay put in Karnataka'",b'MKGandhi02Oct',61
2020-06-02 11:37:24,"b""@srivatsayb @narendramodi BJP's planned event to spread Corona Virus by Health Minister of karnataka""",b'viveksips',24
2020-06-02 11:36:55,"b'@narendramodi sir genuienly tired of these big statements, economy does not grow on speeches! action is key. bjp is only new slogans every few days'",b'TheNewIndia1',42
2020-06-02 11:35:44,"b""Karnataka's Health Minister B Sriramulu held a massive procession today  This is the man who is supposed to be leading the fight against COVID in the state. Where is social distancing?   @narendramodi One rule for citizens, another for BJP leaders? @sriramulubjp??? https://t.co/gyp9REnSzG""",b'AehteshamZ',241
2020-06-02 11:33:17,"b'@PMOIndia @narendramodi Unemployment. Balaghat is no.1 in education and unemployment bcs of no any industries. @ChouhanShivraj and @narendramodi you came Balaghat in 2014 election rally and told \xe2\x80\x9c we are 1+1=11\xe2\x80\x9d. BJP MPs are being sent from Balaghat for 20 consecutive years, but no industries came! Why?'",b'JeevandasM',162
2020-06-02 11:33:14,"b""@Harshal_Tank @HarshwardhanCG @gauravbh @INCIndia @RahulGandhi @narendramodi @AmitShah Not going extinct anytime soon if State results for the past few years are seen. Its BJP who has been losing. Centre will also be a different picture soon going by the way Modi is cluelessly screwing up. Let's wait and watch.""",b'MohitSinghania',206
2020-06-02 11:32:34,b'Here are the Top News Stories for 2nd June 2020 https://t.co/nqGLnK3HHD via NaMo App',b'bjp_arjav',1389
2020-06-02 11:31:34,"b'@ShamaAnjumak @smritiirani @narendramodi Looting Economy Looting LPG Looting Everything Looting MLA &amp; MP  #Totally_failed_BJP Worst ever PM in India He\xe2\x80\x99s just giving us lollipops, Nothing else. He has making fun of our taxes.'",b'HoqueMisbaul',73
2020-06-02 11:30:49,"b""@Utsavya01075817 @narendramodi Well! You're not the first one BJP IT CELL member meeting me on twitter! I've came across 1000 ppl like you on Twitter! So from my experience I am saying thist!! Anyway Goodbye!""",b'sabchanga_si',56
2020-06-02 11:30:47,"b'Farmers, laborers, laborers, cottage industries, home industries, small scale industries will get relief! #AtmanirbharBharat  #atmanirbharbharatabhiyanpackage  @narendramodi @Dev_Fadnavis @MPLodha @BJP4Maharashtra @bjp4mumbai'",b'Sunilrane_bjp',523
2020-06-02 11:30:18,b'@PCforINDIA @BJP4Haryana @BJP4India @ChBirenderSingh @narendramodi @AmitShah @JPNadda @BrijendraSpeaks @JasbirNirjan @HarshRLD @DEEPAKKHARAL12 @Kapilrathor2001 @NeerajSharawat @ChMonuMangalpur @morjagdeep0371 @manjeetkbc @AdityaRathi2020 It is not related to Bjp  We are the family of Ch.Birender Singh',b'HaryanaMosam',170
2020-06-02 11:29:22,"b'#ModiSpeakUpOnChina I am not against #modi or #BJP but I have seen modi is always scared of China. He have never criticized China for #Uyghur Muslim. When it comes to China ""\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\x81\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x82\xe0\xa4\x82\xe0\xa4\x98 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88""  @narendramodi ji ko.'",b'mukiejan',139
2020-06-02 11:28:41,"b'@PMOIndia @narendramodi There is one way - loose elections next time.  Before, though at slow pace but it was happening - \xe2\x80\x98home made\xe2\x80\x99 but frm few years it has completly stopped.. Bjp wants something to be done but doesn\xe2\x80\x99t want to take responsibility to make it done..'",b'Saurabh17737116',2
2020-06-02 11:28:04,b'@sme1965 @Omkar_Raii @RenukaJain6 @DrKumarVishwas @nitin_gadkari @PiyushGoyal @KapilMishra_IND @nsitharaman @TajinderBagga @friendsofrss @CNBC_Awaaz @NeerajCNBC @ShereenBhan @JhunJhunwala_R @ET_RISE @minmsme @iamsmeofindia @chamber_indian @Swamy39 @narendramodi @drsangitareddy @AmitShah @smritiirani @samarjeet_n @ficci_india @FollowCII @NileshShah68 @JPNadda @sanjeevsanyal @priyankac19 @dekhane_mukul @madhukishwar @gssjodhpur @khannavns @M_Lekhi @w_karve @ThaakorPathak1 @DrRPNishank @OmMathur_bjp @imbhandarkar @smitaprakash @aditi_tyagi @Iyervval @BW @WPP @ajaydevgn @DKShivakumar @DrSJaishankar ..as bigger HAWKS actually r risk averse. They ask for smaller ones to park their money for 10 years in D guise of Long-term investment so that HAWKS can use n play with &amp; pile on their own wealth. And hence MFs schemes manipulated for Insider gains @Swamy39 @ARanganathan72 https://t.co/R6zC6Eie9W',b'TruthYOuRstRuLy',270
2020-06-02 11:27:16,b'@srivatsayb @narendramodi @narendramodi @BSYBJP they have forget about COVID19 Positive cases is increasing they want to see how people will die on roads so the BJP wants to show to world Bank as he has taken loan from World Bank https://t.co/l1LJNxQeke',b'BFellow25',149
